n1	n2	d1	d2	type	m	sig1	sig2	sigm	sdir	d1.c2	d2.c1	d1.cm	d2.cm	dm.c1	dm.c2	c1.c2	c1.cm	c2.cm	d1.p2	d2.p1	dm.p1	dm.p2	p1.p2	d1.scp2	d2.scp1	dm.scp2	dm.scp1	d1.scpd2	d2.scpd1	dm.scpd2	dm.scpd1	big1	big2
20	80	0.2	1	raw	1000	95	1000	1000	738	87	307	102	942	483	973	652	842	1000	415	379	587	1000	959	738	738	738	738	281	738	738	738	15	723
20	80	0.2	1	sig1	95	95	95	95	90	63	89	66	90	90	90	90	90	95	90	90	90	95	90	90	90	90	90	88	90	90	90	14	76
20	80	0.2	1	bsln	90	90	90	90	90	63	89	66	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	88	90	90	90	14	76
20	80	0.2	1	sig2	90	90	90	90	90	63	89	66	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	88	90	90	90	14	76
20	80	0.2	1	big2	90	90	90	90	90	89	90	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	76
20	80	0.2	1	s2or	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90
40	80	0.2	1	raw	1000	148	1000	1000	822	43	97	75	441	335	649	466	858	999	199	183	549	999	857	822	822	822	822	98	822	811	822	3	819
40	80	0.2	1	sig1	148	148	148	148	144	36	68	58	137	133	144	138	144	148	106	101	144	148	144	144	144	144	144	68	144	144	144	3	141
40	80	0.2	1	bsln	144	144	144	144	144	36	68	58	137	133	144	138	144	144	106	101	144	144	144	144	144	144	144	68	144	144	144	3	141
40	80	0.2	1	sig2	144	144	144	144	144	36	68	58	137	133	144	138	144	144	106	101	144	144	144	144	144	144	144	68	144	144	144	3	141
40	80	0.2	1	big2	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	141
40	80	0.2	1	s2or	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144
80	80	0.2	1	raw	1000	237	1000	998	891	17	15	66	47	262	215	239	939	853	56	50	713	602	647	891	891	891	891	20	891	248	891	0	891
80	80	0.2	1	sig1	237	237	237	237	236	15	14	51	38	148	122	134	236	236	45	40	233	216	220	236	236	236	236	17	236	138	236	0	236
80	80	0.2	1	bsln	236	236	236	236	236	15	14	51	38	148	122	134	236	236	45	40	233	216	220	236	236	236	236	17	236	138	236	0	236
80	80	0.2	1	sig2	236	236	236	236	236	15	14	51	38	148	122	134	236	236	45	40	233	216	220	236	236	236	236	17	236	138	236	0	236
80	80	0.2	1	big2	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236
80	80	0.2	1	s2or	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236
160	80	0.2	1	raw	1000	435	1000	998	958	7	2	135	5	294	52	95	999	348	24	22	996	134	438	893	958	958	958	4	958	22	958	0	958
160	80	0.2	1	sig1	435	435	435	435	435	7	2	106	5	209	43	78	435	238	20	18	435	105	282	435	435	435	435	4	435	18	435	0	435
160	80	0.2	1	bsln	435	435	435	435	435	7	2	106	5	209	43	78	435	238	20	18	435	105	282	435	435	435	435	4	435	18	435	0	435
160	80	0.2	1	sig2	435	435	435	435	435	7	2	106	5	209	43	78	435	238	20	18	435	105	282	435	435	435	435	4	435	18	435	0	435
160	80	0.2	1	big2	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435
160	80	0.2	1	s2or	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435
320	80	0.2	1	raw	1000	690	1000	999	995	6	0	410	1	613	17	40	1000	103	8	7	1000	27	297	854	995	995	995	1	995	4	995	0	995
320	80	0.2	1	sig1	690	690	690	690	690	6	0	348	1	496	15	37	690	93	7	7	690	25	258	690	690	690	690	1	690	4	690	0	690
320	80	0.2	1	bsln	690	690	690	690	690	6	0	348	1	496	15	37	690	93	7	7	690	25	258	690	690	690	690	1	690	4	690	0	690
320	80	0.2	1	sig2	690	690	690	690	690	6	0	348	1	496	15	37	690	93	7	7	690	25	258	690	690	690	690	1	690	4	690	0	690
320	80	0.2	1	big2	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690
320	80	0.2	1	s2or	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690
20	160	0.2	1	raw	1000	95	1000	1000	738	52	311	55	1000	392	1000	553	663	1000	380	347	448	1000	947	738	738	738	738	262	737	738	737	8	730
20	160	0.2	1	sig1	95	95	95	95	90	49	90	52	95	90	95	90	90	95	90	90	90	95	90	90	90	90	90	89	89	90	89	8	82
20	160	0.2	1	bsln	90	90	90	90	90	49	90	52	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	89	89	90	89	8	82
20	160	0.2	1	sig2	90	90	90	90	90	49	90	52	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	89	89	90	89	8	82
20	160	0.2	1	big2	90	90	90	90	90	88	90	88	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	89	90	89	90	82
20	160	0.2	1	s2or	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90
40	160	0.2	1	raw	1000	148	1000	1000	822	14	83	22	740	180	859	298	548	1000	138	120	247	1000	806	822	822	822	822	72	822	822	822	2	820
40	160	0.2	1	sig1	148	148	148	148	144	14	74	22	143	116	144	134	141	148	106	95	129	148	144	144	144	144	144	67	144	144	144	2	142
40	160	0.2	1	bsln	144	144	144	144	144	14	74	22	143	116	144	134	141	144	106	95	129	144	144	144	144	144	144	67	144	144	144	2	142
40	160	0.2	1	sig2	144	144	144	144	144	14	74	22	143	116	144	134	141	144	106	95	129	144	144	144	144	144	144	67	144	144	144	2	142
40	160	0.2	1	big2	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	142
40	160	0.2	1	s2or	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144
80	160	0.2	1	raw	1000	237	1000	1000	891	1	4	2	79	52	232	91	453	966	14	10	141	936	461	891	891	891	891	4	891	661	891	0	891
80	160	0.2	1	sig1	237	237	237	237	236	1	4	2	72	48	155	76	216	236	14	10	111	235	216	236	236	236	236	4	236	231	236	0	236
80	160	0.2	1	bsln	236	236	236	236	236	1	4	2	72	48	155	76	216	236	14	10	111	235	216	236	236	236	236	4	236	231	236	0	236
80	160	0.2	1	sig2	236	236	236	236	236	1	4	2	72	48	155	76	216	236	14	10	111	235	216	236	236	236	236	4	236	231	236	0	236
80	160	0.2	1	big2	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236
80	160	0.2	1	s2or	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236
160	160	0.2	1	raw	1000	435	1000	1000	958	0	0	0	0	15	10	12	519	368	0	0	170	119	147	958	958	958	958	0	958	15	958	0	958
160	160	0.2	1	sig1	435	435	435	435	435	0	0	0	0	15	10	12	344	266	0	0	148	108	129	435	435	435	435	0	435	15	435	0	435
160	160	0.2	1	bsln	435	435	435	435	435	0	0	0	0	15	10	12	344	266	0	0	148	108	129	435	435	435	435	0	435	15	435	0	435
160	160	0.2	1	sig2	435	435	435	435	435	0	0	0	0	15	10	12	344	266	0	0	148	108	129	435	435	435	435	0	435	15	435	0	435
160	160	0.2	1	big2	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435
160	160	0.2	1	s2or	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435
320	160	0.2	1	raw	1000	690	1000	1000	995	0	0	1	0	9	1	1	835	21	1	1	716	2	36	982	995	995	995	0	995	1	995	0	995
320	160	0.2	1	sig1	690	690	690	690	690	0	0	1	0	9	1	1	646	21	1	1	591	2	36	690	690	690	690	0	690	1	690	0	690
320	160	0.2	1	bsln	690	690	690	690	690	0	0	1	0	9	1	1	646	21	1	1	591	2	36	690	690	690	690	0	690	1	690	0	690
320	160	0.2	1	sig2	690	690	690	690	690	0	0	1	0	9	1	1	646	21	1	1	591	2	36	690	690	690	690	0	690	1	690	0	690
320	160	0.2	1	big2	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690
320	160	0.2	1	s2or	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690
20	320	0.2	1	raw	1000	95	1000	1000	738	31	303	34	1000	346	1000	495	553	1000	356	321	371	1000	933	738	738	738	738	242	737	738	737	10	728
20	320	0.2	1	sig1	95	95	95	95	90	30	90	33	95	90	95	90	90	95	90	90	90	95	90	90	90	90	90	90	89	90	89	10	80
20	320	0.2	1	bsln	90	90	90	90	90	30	90	33	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	89	90	89	10	80
20	320	0.2	1	sig2	90	90	90	90	90	30	90	33	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	89	90	89	10	80
20	320	0.2	1	big2	90	90	90	90	90	86	90	86	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	89	90	89	90	80
20	320	0.2	1	s2or	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90
40	320	0.2	1	raw	1000	148	1000	1000	822	4	72	6	967	108	985	197	311	1000	99	88	132	1000	775	822	822	822	822	59	822	822	822	1	821
40	320	0.2	1	sig1	148	148	148	148	144	4	69	6	144	99	144	127	138	148	93	83	108	148	144	144	144	144	144	59	144	144	144	1	143
40	320	0.2	1	bsln	144	144	144	144	144	4	69	6	144	99	144	127	138	144	93	83	108	144	144	144	144	144	144	59	144	144	144	1	143
40	320	0.2	1	sig2	144	144	144	144	144	4	69	6	144	99	144	127	138	144	93	83	108	144	144	144	144	144	144	59	144	144	144	1	143
40	320	0.2	1	big2	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	143
40	320	0.2	1	s2or	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144
80	320	0.2	1	raw	1000	237	1000	1000	891	0	6	0	253	14	423	40	117	998	11	7	32	1000	317	891	891	891	891	6	891	891	891	0	891
80	320	0.2	1	sig1	237	237	237	237	236	0	6	0	187	14	225	40	109	236	11	7	32	237	208	236	236	236	236	6	236	236	236	0	236
80	320	0.2	1	bsln	236	236	236	236	236	0	6	0	187	14	225	40	109	236	11	7	32	236	208	236	236	236	236	6	236	236	236	0	236
80	320	0.2	1	sig2	236	236	236	236	236	0	6	0	187	14	225	40	109	236	11	7	32	236	208	236	236	236	236	6	236	236	236	0	236
80	320	0.2	1	big2	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236
80	320	0.2	1	s2or	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236
160	320	0.2	1	raw	1000	435	1000	1000	958	0	0	0	2	1	15	2	36	578	0	0	4	495	42	958	958	958	958	0	958	118	958	0	958
160	320	0.2	1	sig1	435	435	435	435	435	0	0	0	2	1	15	2	36	396	0	0	4	365	42	435	435	435	435	0	435	109	435	0	435
160	320	0.2	1	bsln	435	435	435	435	435	0	0	0	2	1	15	2	36	396	0	0	4	365	42	435	435	435	435	0	435	109	435	0	435
160	320	0.2	1	sig2	435	435	435	435	435	0	0	0	2	1	15	2	36	396	0	0	4	365	42	435	435	435	435	0	435	109	435	0	435
160	320	0.2	1	big2	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435
160	320	0.2	1	s2or	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435
320	320	0.2	1	raw	1000	690	1000	1000	995	0	0	0	0	0	0	0	20	4	0	0	0	0	0	995	995	995	995	0	995	0	995	0	995
320	320	0.2	1	sig1	690	690	690	690	690	0	0	0	0	0	0	0	20	4	0	0	0	0	0	690	690	690	690	0	690	0	690	0	690
320	320	0.2	1	bsln	690	690	690	690	690	0	0	0	0	0	0	0	20	4	0	0	0	0	0	690	690	690	690	0	690	0	690	0	690
320	320	0.2	1	sig2	690	690	690	690	690	0	0	0	0	0	0	0	20	4	0	0	0	0	0	690	690	690	690	0	690	0	690	0	690
320	320	0.2	1	big2	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690
320	320	0.2	1	s2or	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690
20	20	0.5	1	raw	1000	337	863	893	952	629	593	870	777	971	943	954	1000	999	831	787	1000	994	998	952	952	952	952	634	950	915	952	140	812
20	20	0.5	1	sig1	337	337	292	337	337	313	303	335	331	337	337	337	337	337	335	330	337	337	337	337	337	337	337	316	335	337	337	116	221
20	20	0.5	1	bsln	337	337	292	337	337	313	303	335	331	337	337	337	337	337	335	330	337	337	337	337	337	337	337	316	335	337	337	116	221
20	20	0.5	1	sig2	292	292	292	292	292	272	261	292	286	292	292	292	292	292	291	286	292	292	292	292	292	292	292	271	292	292	292	71	221
20	20	0.5	1	big2	337	337	292	337	337	333	334	335	337	337	337	337	337	337	336	336	337	337	337	337	337	337	337	337	335	337	337	337	221
20	20	0.5	1	s2or	337	337	292	337	337	333	334	335	337	337	337	337	337	337	336	336	337	337	337	337	337	337	337	337	335	337	337	337	292
40	20	0.5	1	raw	1000	590	863	933	991	666	431	988	530	998	868	937	1000	992	790	741	1000	943	996	944	991	991	991	517	987	734	991	109	882
40	20	0.5	1	sig1	590	590	510	590	590	480	334	590	403	590	561	579	590	589	536	518	590	579	590	590	590	590	590	398	586	514	590	100	490
40	20	0.5	1	bsln	590	590	510	590	590	480	334	590	403	590	561	579	590	589	536	518	590	579	590	590	590	590	590	398	586	514	590	100	490
40	20	0.5	1	sig2	510	510	510	510	510	404	262	510	327	510	481	499	510	509	457	439	510	499	510	510	510	510	510	318	510	434	510	39	471
40	20	0.5	1	big2	590	590	529	590	590	586	582	590	586	590	590	590	590	590	589	589	590	590	590	590	590	590	590	590	586	590	590	590	490
40	20	0.5	1	s2or	590	590	510	590	590	586	582	590	586	590	590	590	590	590	589	589	590	590	590	590	590	590	590	590	586	590	590	571	529
80	20	0.5	1	raw	1000	887	863	983	998	679	297	1000	333	1000	794	912	1000	951	748	704	1000	872	998	954	998	993	998	411	997	515	998	91	907
80	20	0.5	1	sig1	887	887	771	887	887	623	281	887	315	887	727	824	887	851	687	648	887	792	886	887	887	887	887	389	886	485	887	87	800
80	20	0.5	1	bsln	887	887	771	887	887	623	281	887	315	887	727	824	887	851	687	648	887	792	886	887	887	887	887	389	886	485	887	87	800
80	20	0.5	1	sig2	771	771	771	771	771	508	177	771	209	771	611	708	771	735	571	532	771	676	770	771	771	771	771	273	771	369	771	11	760
80	20	0.5	1	big2	887	887	811	887	887	886	875	887	877	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	886	887	887	887	800
80	20	0.5	1	s2or	887	887	771	887	887	886	875	887	877	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	886	887	887	847	811
160	20	0.5	1	raw	1000	995	863	999	1000	685	190	1000	208	1000	760	871	1000	915	726	679	1000	790	993	963	1000	992	1000	329	1000	373	1000	61	939
160	20	0.5	1	sig1	995	995	859	995	995	683	189	995	207	995	757	868	995	912	723	677	995	787	988	963	995	991	995	328	995	372	995	61	934
160	20	0.5	1	bsln	995	995	859	995	995	683	189	995	207	995	757	868	995	912	723	677	995	787	988	963	995	991	995	328	995	372	995	61	934
160	20	0.5	1	sig2	859	859	859	859	859	547	82	859	95	859	621	732	859	776	587	541	859	651	852	831	859	857	859	192	859	236	859	3	856
160	20	0.5	1	big2	995	995	937	995	995	995	975	995	979	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	934
160	20	0.5	1	s2or	995	995	859	995	995	995	966	995	971	995	995	995	995	995	995	995	995	995	995	991	995	993	995	995	995	995	995	917	937
320	20	0.5	1	raw	1000	1000	863	1000	1000	694	138	1000	142	1000	730	833	1000	864	714	661	1000	747	994	956	1000	982	1000	254	1000	264	1000	61	939
320	20	0.5	1	sig1	1000	1000	863	1000	1000	694	138	1000	142	1000	730	833	1000	864	714	661	1000	747	994	956	1000	982	1000	254	1000	264	1000	61	939
320	20	0.5	1	bsln	1000	1000	863	1000	1000	694	138	1000	142	1000	730	833	1000	864	714	661	1000	747	994	956	1000	982	1000	254	1000	264	1000	61	939
320	20	0.5	1	sig2	863	863	863	863	863	557	33	863	36	863	593	696	863	727	577	524	863	610	857	825	863	849	863	118	863	128	863	2	861
320	20	0.5	1	big2	1000	1000	941	1000	1000	1000	980	1000	981	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	998	1000	997	1000	1000	1000	1000	1000	1000	939
320	20	0.5	1	s2or	1000	1000	863	1000	1000	1000	968	1000	969	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	994	1000	996	1000	999	1000	999	1000	922	941
20	40	0.5	1	raw	1000	337	993	994	952	427	592	566	900	865	974	920	998	1000	772	726	952	1000	998	952	952	952	952	601	950	952	951	105	847
20	40	0.5	1	sig1	337	337	336	337	337	276	313	309	337	337	337	337	337	337	334	330	337	337	337	337	337	337	337	315	335	337	336	100	237
20	40	0.5	1	bsln	337	337	336	337	337	276	313	309	337	337	337	337	337	337	334	330	337	337	337	337	337	337	337	315	335	337	336	100	237
20	40	0.5	1	sig2	336	336	336	336	336	275	312	308	336	336	336	336	336	336	333	329	336	336	336	336	336	336	336	314	334	336	335	99	237
20	40	0.5	1	big2	337	337	336	337	337	332	336	335	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	335	337	336	337	237
20	40	0.5	1	s2or	337	337	336	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	336
40	40	0.5	1	raw	1000	590	993	998	991	430	409	708	619	900	857	880	1000	997	675	630	996	980	990	991	991	991	991	448	991	866	991	71	920
40	40	0.5	1	sig1	590	590	589	590	590	378	362	527	477	581	569	576	590	590	507	484	590	588	590	590	590	590	590	391	590	569	590	70	520
40	40	0.5	1	bsln	590	590	589	590	590	378	362	527	477	581	569	576	590	590	507	484	590	588	590	590	590	590	590	391	590	569	590	70	520
40	40	0.5	1	sig2	589	589	589	589	589	377	361	526	476	580	568	575	589	589	506	483	589	587	589	589	589	589	589	390	589	568	589	69	520
40	40	0.5	1	big2	590	590	589	590	590	589	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	520
40	40	0.5	1	s2or	590	590	589	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	589
80	40	0.5	1	raw	1000	887	993	999	998	438	241	907	322	973	714	833	1000	968	586	540	1000	863	981	996	998	998	998	304	998	531	998	38	960
80	40	0.5	1	sig1	887	887	881	887	887	429	240	832	319	878	674	774	887	874	567	523	887	793	880	887	887	887	887	301	887	514	887	38	849
80	40	0.5	1	bsln	887	887	881	887	887	429	240	832	319	878	674	774	887	874	567	523	887	793	880	887	887	887	887	301	887	514	887	38	849
80	40	0.5	1	sig2	881	881	881	881	881	423	235	826	313	872	668	768	881	868	561	517	881	787	874	881	881	881	881	295	881	508	881	33	848
80	40	0.5	1	big2	887	887	882	887	887	887	886	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	849
80	40	0.5	1	s2or	887	887	881	887	887	887	886	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	886	882
160	40	0.5	1	raw	1000	995	993	1000	1000	430	128	999	155	1000	585	753	1000	875	509	473	1000	685	962	1000	1000	1000	1000	205	1000	288	1000	25	975
160	40	0.5	1	sig1	995	995	989	995	995	429	128	994	155	995	583	750	995	870	507	471	995	682	957	995	995	995	995	204	995	287	995	25	970
160	40	0.5	1	bsln	995	995	989	995	995	429	128	994	155	995	583	750	995	870	507	471	995	682	957	995	995	995	995	204	995	287	995	25	970
160	40	0.5	1	sig2	989	989	989	989	989	423	123	988	149	989	577	744	989	864	501	465	989	676	951	989	989	989	989	198	989	281	989	21	968
160	40	0.5	1	big2	995	995	991	995	995	995	994	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	970
160	40	0.5	1	s2or	995	995	989	995	995	995	994	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	993	991
320	40	0.5	1	raw	1000	1000	993	1000	1000	426	58	1000	60	1000	516	682	1000	758	478	438	1000	568	961	1000	1000	1000	1000	117	1000	143	1000	13	987
320	40	0.5	1	sig1	1000	1000	993	1000	1000	426	58	1000	60	1000	516	682	1000	758	478	438	1000	568	961	1000	1000	1000	1000	117	1000	143	1000	13	987
320	40	0.5	1	bsln	1000	1000	993	1000	1000	426	58	1000	60	1000	516	682	1000	758	478	438	1000	568	961	1000	1000	1000	1000	117	1000	143	1000	13	987
320	40	0.5	1	sig2	993	993	993	993	993	419	54	993	56	993	509	675	993	751	471	431	993	561	954	993	993	993	993	110	993	136	993	6	987
320	40	0.5	1	big2	1000	1000	993	1000	1000	1000	997	1000	997	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	987
320	40	0.5	1	s2or	1000	1000	993	1000	1000	1000	997	1000	997	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	993
20	80	0.5	1	raw	1000	337	1000	1000	952	281	621	323	987	773	996	891	971	1000	727	686	848	1000	993	952	952	952	952	591	944	952	947	82	870
20	80	0.5	1	sig1	337	337	337	337	337	234	334	260	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	333	329	337	332	80	257
20	80	0.5	1	bsln	337	337	337	337	337	234	334	260	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	333	329	337	332	80	257
20	80	0.5	1	sig2	337	337	337	337	337	234	334	260	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	333	329	337	332	80	257
20	80	0.5	1	big2	337	337	337	337	337	320	337	325	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	329	337	332	337	257
20	80	0.5	1	s2or	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337
40	80	0.5	1	raw	1000	590	1000	999	991	259	411	360	798	734	928	822	984	1000	591	552	880	1000	983	991	991	991	991	413	991	986	991	48	943
40	80	0.5	1	sig1	590	590	590	590	590	250	375	338	566	554	589	573	590	590	492	469	584	590	590	590	590	590	590	377	590	590	590	48	542
40	80	0.5	1	bsln	590	590	590	590	590	250	375	338	566	554	589	573	590	590	492	469	584	590	590	590	590	590	590	377	590	590	590	48	542
40	80	0.5	1	sig2	590	590	590	590	590	250	375	338	566	554	589	573	590	590	492	469	584	590	590	590	590	590	590	377	590	590	590	48	542
40	80	0.5	1	big2	590	590	590	590	590	587	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	542
40	80	0.5	1	s2or	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590	590
80	80	0.5	1	raw	1000	887	1000	1000	998	216	204	455	383	746	707	720	999	995	426	399	980	950	967	998	998	998	998	245	997	725	998	20	978
80	80	0.5	1	sig1	887	887	887	887	887	214	203	451	380	722	684	697	887	887	422	395	883	860	873	887	887	887	887	242	886	701	887	20	867
80	80	0.5	1	bsln	887	887	887	887	887	214	203	451	380	722	684	697	887	887	422	395	883	860	873	887	887	887	887	242	886	701	887	20	867
80	80	0.5	1	sig2	887	887	887	887	887	214	203	451	380	722	684	697	887	887	422	395	883	860	873	887	887	887	887	242	886	701	887	20	867
80	80	0.5	1	big2	887	887	887	887	887	886	886	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	886	887	887	887	867
80	80	0.5	1	s2or	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887	887
160	80	0.5	1	raw	1000	995	1000	1000	1000	181	82	685	114	875	439	593	1000	896	282	261	1000	654	924	1000	1000	1000	1000	108	1000	258	1000	11	989
160	80	0.5	1	sig1	995	995	995	995	995	181	82	684	114	873	439	592	995	892	282	261	995	653	919	995	995	995	995	108	995	258	995	11	984
160	80	0.5	1	bsln	995	995	995	995	995	181	82	684	114	873	439	592	995	892	282	261	995	653	919	995	995	995	995	108	995	258	995	11	984
160	80	0.5	1	sig2	995	995	995	995	995	181	82	684	114	873	439	592	995	892	282	261	995	653	919	995	995	995	995	108	995	258	995	11	984
160	80	0.5	1	big2	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	984
160	80	0.5	1	s2or	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995	995
320	80	0.5	1	raw	1000	1000	1000	1000	1000	158	28	942	36	984	281	449	1000	648	207	193	1000	377	869	1000	1000	1000	1000	56	1000	80	1000	5	995
320	80	0.5	1	sig1	1000	1000	1000	1000	1000	158	28	942	36	984	281	449	1000	648	207	193	1000	377	869	1000	1000	1000	1000	56	1000	80	1000	5	995
320	80	0.5	1	bsln	1000	1000	1000	1000	1000	158	28	942	36	984	281	449	1000	648	207	193	1000	377	869	1000	1000	1000	1000	56	1000	80	1000	5	995
320	80	0.5	1	sig2	1000	1000	1000	1000	1000	158	28	942	36	984	281	449	1000	648	207	193	1000	377	869	1000	1000	1000	1000	56	1000	80	1000	5	995
320	80	0.5	1	big2	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	995
320	80	0.5	1	s2or	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
20	160	0.5	1	raw	1000	337	1000	1000	952	201	633	217	1000	711	1000	840	904	1000	701	665	749	1000	993	952	952	952	952	586	948	952	948	75	877
20	160	0.5	1	sig1	337	337	337	337	337	193	336	206	337	337	337	337	337	337	336	337	337	337	337	337	337	337	337	334	333	337	333	75	262
20	160	0.5	1	bsln	337	337	337	337	337	193	336	206	337	337	337	337	337	337	336	337	337	337	337	337	337	337	337	334	333	337	333	75	262
20	160	0.5	1	sig2	337	337	337	337	337	193	336	206	337	337	337	337	337	337	336	337	337	337	337	337	337	337	337	334	333	337	333	75	262
20	160	0.5	1	big2	337	337	337	337	337	320	336	320	337	337	337	337	337	337	336	337	337	337	337	337	337	337	337	337	333	337	333	337	262
20	160	0.5	1	s2or	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337	337
40	160	0.5	1	raw	1000	590	1000	1000	991	142	413	168	966	593	983	758	889	1000	530	498	701	1000	977	991	991	991	991	390	990	991	990	27	964
