n1	n2	d1	d2	type	m	sig1	sig2	sigm	sdir	d1.c2	d2.c1	d1.cm	d2.cm	dm.c1	dm.c2	c1.c2	c1.cm	c2.cm	d1.p2	d2.p1	dm.p1	dm.p2	p1.p2	d1.scp2	d2.scp1	dm.scp2	dm.scp1	d1.scpd2	d2.scpd1	dm.scpd2	dm.scpd1	big1	big2
40	160	0.2	1	bsln	16	16	16	16	16	4	7	5	16	12	16	14	16	16	12	11	14	16	16	16	16	16	16	7	16	16	16	1	15
40	160	0.2	1	sig2	16	16	16	16	16	4	7	5	16	12	16	14	16	16	12	11	14	16	16	16	16	16	16	7	16	16	16	1	15
40	160	0.2	1	big2	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	15
40	160	0.2	1	s2or	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16
80	160	0.2	1	raw	100	24	100	100	88	1	2	1	15	9	31	18	51	97	4	4	23	96	55	88	88	88	88	2	88	74	88	0	88
80	160	0.2	1	sig1	24	24	24	24	24	1	2	1	11	8	20	13	23	24	4	4	15	24	23	24	24	24	24	2	24	24	24	0	24
80	160	0.2	1	bsln	24	24	24	24	24	1	2	1	11	8	20	13	23	24	4	4	15	24	23	24	24	24	24	2	24	24	24	0	24
80	160	0.2	1	sig2	24	24	24	24	24	1	2	1	11	8	20	13	23	24	4	4	15	24	23	24	24	24	24	2	24	24	24	0	24
80	160	0.2	1	big2	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24
80	160	0.2	1	s2or	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24
160	160	0.2	1	raw	100	46	100	100	98	0	0	0	0	3	3	3	62	46	0	0	28	20	24	98	98	98	98	0	98	4	98	0	98
160	160	0.2	1	sig1	46	46	46	46	46	0	0	0	0	3	3	3	42	36	0	0	23	17	21	46	46	46	46	0	46	4	46	0	46
160	160	0.2	1	bsln	46	46	46	46	46	0	0	0	0	3	3	3	42	36	0	0	23	17	21	46	46	46	46	0	46	4	46	0	46
160	160	0.2	1	sig2	46	46	46	46	46	0	0	0	0	3	3	3	42	36	0	0	23	17	21	46	46	46	46	0	46	4	46	0	46
160	160	0.2	1	big2	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46
160	160	0.2	1	s2or	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46
320	160	0.2	1	raw	100	68	100	100	99	0	0	0	0	4	0	0	89	5	0	0	80	0	6	98	99	99	99	0	99	0	99	0	99
320	160	0.2	1	sig1	68	68	68	68	68	0	0	0	0	4	0	0	65	5	0	0	58	0	6	68	68	68	68	0	68	0	68	0	68
320	160	0.2	1	bsln	68	68	68	68	68	0	0	0	0	4	0	0	65	5	0	0	58	0	6	68	68	68	68	0	68	0	68	0	68
320	160	0.2	1	sig2	68	68	68	68	68	0	0	0	0	4	0	0	65	5	0	0	58	0	6	68	68	68	68	0	68	0	68	0	68
320	160	0.2	1	big2	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68
320	160	0.2	1	s2or	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68
20	320	0.2	1	raw	100	8	100	100	71	4	27	4	100	33	100	51	55	100	34	30	35	100	96	71	71	71	71	20	71	71	71	0	71
20	320	0.2	1	sig1	8	8	8	8	7	4	7	4	8	7	8	7	7	8	7	7	7	8	7	7	7	7	7	7	7	7	7	0	7
20	320	0.2	1	bsln	7	7	7	7	7	4	7	4	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	0	7
20	320	0.2	1	sig2	7	7	7	7	7	4	7	4	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	0	7
20	320	0.2	1	big2	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20	320	0.2	1	s2or	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
40	320	0.2	1	raw	100	17	100	100	77	2	8	2	95	14	98	21	31	100	12	11	17	100	76	77	77	77	77	8	77	77	77	0	77
40	320	0.2	1	sig1	17	17	17	17	16	2	8	2	16	11	16	15	16	17	10	9	13	17	16	16	16	16	16	8	16	16	16	0	16
40	320	0.2	1	bsln	16	16	16	16	16	2	8	2	16	11	16	15	16	16	10	9	13	16	16	16	16	16	16	8	16	16	16	0	16
40	320	0.2	1	sig2	16	16	16	16	16	2	8	2	16	11	16	15	16	16	10	9	13	16	16	16	16	16	16	8	16	16	16	0	16
40	320	0.2	1	big2	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16
40	320	0.2	1	s2or	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16
80	320	0.2	1	raw	100	24	100	100	88	0	1	0	27	4	45	6	15	100	2	2	5	100	35	88	88	88	88	1	88	88	88	0	88
80	320	0.2	1	sig1	24	24	24	24	24	0	1	0	19	4	23	6	12	24	2	2	5	24	22	24	24	24	24	1	24	24	24	0	24
80	320	0.2	1	bsln	24	24	24	24	24	0	1	0	19	4	23	6	12	24	2	2	5	24	22	24	24	24	24	1	24	24	24	0	24
80	320	0.2	1	sig2	24	24	24	24	24	0	1	0	19	4	23	6	12	24	2	2	5	24	22	24	24	24	24	1	24	24	24	0	24
80	320	0.2	1	big2	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24
80	320	0.2	1	s2or	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24
160	320	0.2	1	raw	100	46	100	100	98	0	0	0	0	0	1	0	3	66	0	0	1	56	3	98	98	98	98	0	98	12	98	0	98
160	320	0.2	1	sig1	46	46	46	46	46	0	0	0	0	0	1	0	3	42	0	0	1	38	3	46	46	46	46	0	46	12	46	0	46
160	320	0.2	1	bsln	46	46	46	46	46	0	0	0	0	0	1	0	3	42	0	0	1	38	3	46	46	46	46	0	46	12	46	0	46
160	320	0.2	1	sig2	46	46	46	46	46	0	0	0	0	0	1	0	3	42	0	0	1	38	3	46	46	46	46	0	46	12	46	0	46
160	320	0.2	1	big2	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46
160	320	0.2	1	s2or	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46
320	320	0.2	1	raw	100	68	100	100	99	0	0	0	0	0	0	0	3	3	0	0	1	1	1	99	99	99	99	0	99	0	99	0	99
320	320	0.2	1	sig1	68	68	68	68	68	0	0	0	0	0	0	0	3	3	0	0	1	1	1	68	68	68	68	0	68	0	68	0	68
320	320	0.2	1	bsln	68	68	68	68	68	0	0	0	0	0	0	0	3	3	0	0	1	1	1	68	68	68	68	0	68	0	68	0	68
320	320	0.2	1	sig2	68	68	68	68	68	0	0	0	0	0	0	0	3	3	0	0	1	1	1	68	68	68	68	0	68	0	68	0	68
320	320	0.2	1	big2	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68
320	320	0.2	1	s2or	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68
20	20	0.5	1	raw	100	34	91	90	93	56	52	86	68	98	96	96	100	100	78	72	100	100	100	93	93	93	93	55	93	91	93	9	84
20	20	0.5	1	sig1	34	34	32	34	34	28	27	34	29	34	34	34	34	34	33	30	34	34	34	34	34	34	34	28	34	34	34	8	26
20	20	0.5	1	bsln	34	34	32	34	34	28	27	34	29	34	34	34	34	34	33	30	34	34	34	34	34	34	34	28	34	34	34	8	26
20	20	0.5	1	sig2	32	32	32	32	32	26	25	32	27	32	32	32	32	32	31	28	32	32	32	32	32	32	32	26	32	32	32	6	26
20	20	0.5	1	big2	34	34	32	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	26
20	20	0.5	1	s2or	34	34	32	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	32
40	20	0.5	1	raw	100	56	91	96	99	64	42	97	52	100	85	91	100	97	76	71	100	93	100	94	99	99	99	51	99	70	99	8	91
40	20	0.5	1	sig1	56	56	52	56	56	43	31	55	35	56	51	54	56	55	47	44	56	55	56	56	56	56	56	35	56	44	56	8	48
40	20	0.5	1	bsln	56	56	52	56	56	43	31	55	35	56	51	54	56	55	47	44	56	55	56	56	56	56	56	35	56	44	56	8	48
40	20	0.5	1	sig2	52	52	52	52	52	39	27	51	31	52	47	50	52	51	43	40	52	51	52	52	52	52	52	31	52	40	52	4	48
40	20	0.5	1	big2	56	56	52	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	48
40	20	0.5	1	s2or	56	56	52	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	52
80	20	0.5	1	raw	100	91	91	99	100	68	31	100	37	100	78	90	100	96	70	68	100	87	99	95	100	99	100	39	100	50	100	5	95
80	20	0.5	1	sig1	91	91	82	91	91	66	31	91	37	91	73	83	91	88	67	66	91	80	90	91	91	91	91	39	91	50	91	5	86
80	20	0.5	1	bsln	91	91	82	91	91	66	31	91	37	91	73	83	91	88	67	66	91	80	90	91	91	91	91	39	91	50	91	5	86
80	20	0.5	1	sig2	82	82	82	82	82	57	22	82	28	82	64	74	82	79	58	57	82	71	81	82	82	82	82	30	82	41	82	1	81
80	20	0.5	1	big2	91	91	87	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	86
80	20	0.5	1	s2or	91	91	82	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	86	87
160	20	0.5	1	raw	100	100	91	100	100	71	18	100	18	100	73	86	100	90	72	69	100	76	99	94	100	98	100	29	100	33	100	4	96
160	20	0.5	1	sig1	100	100	91	100	100	71	18	100	18	100	73	86	100	90	72	69	100	76	99	94	100	98	100	29	100	33	100	4	96
160	20	0.5	1	bsln	100	100	91	100	100	71	18	100	18	100	73	86	100	90	72	69	100	76	99	94	100	98	100	29	100	33	100	4	96
160	20	0.5	1	sig2	91	91	91	91	91	62	10	91	10	91	64	77	91	81	63	60	91	67	90	87	91	91	91	20	91	24	91	1	90
160	20	0.5	1	big2	100	100	97	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	96
160	20	0.5	1	s2or	100	100	91	100	100	100	99	100	99	100	100	100	100	100	100	100	100	100	100	98	100	98	100	100	100	100	100	94	97
320	20	0.5	1	raw	100	100	91	100	100	61	13	100	13	100	69	77	100	81	66	61	100	71	99	96	100	97	100	24	100	28	100	3	97
320	20	0.5	1	sig1	100	100	91	100	100	61	13	100	13	100	69	77	100	81	66	61	100	71	99	96	100	97	100	24	100	28	100	3	97
320	20	0.5	1	bsln	100	100	91	100	100	61	13	100	13	100	69	77	100	81	66	61	100	71	99	96	100	97	100	24	100	28	100	3	97
320	20	0.5	1	sig2	91	91	91	91	91	52	6	91	6	91	60	68	91	72	57	52	91	62	90	87	91	88	91	15	91	19	91	0	91
320	20	0.5	1	big2	100	100	97	100	100	100	99	100	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	97
320	20	0.5	1	s2or	100	100	91	100	100	100	98	100	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	94	97
20	40	0.5	1	raw	100	34	100	97	93	45	62	59	88	83	98	90	100	100	72	71	97	100	100	93	93	93	93	63	93	93	93	9	84
20	40	0.5	1	sig1	34	34	34	34	34	29	33	33	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	33	34	34	34	9	25
20	40	0.5	1	bsln	34	34	34	34	34	29	33	33	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	33	34	34	34	9	25
20	40	0.5	1	sig2	34	34	34	34	34	29	33	33	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	33	34	34	34	9	25
20	40	0.5	1	big2	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	25
20	40	0.5	1	s2or	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34
40	40	0.5	1	raw	100	56	100	100	99	44	43	72	63	90	88	88	100	99	70	64	99	97	98	99	99	99	99	45	99	88	99	5	94
40	40	0.5	1	sig1	56	56	56	56	56	36	36	50	46	56	55	55	56	56	50	47	56	56	56	56	56	56	56	37	56	55	56	5	51
40	40	0.5	1	bsln	56	56	56	56	56	36	36	50	46	56	55	55	56	56	50	47	56	56	56	56	56	56	56	37	56	55	56	5	51
40	40	0.5	1	sig2	56	56	56	56	56	36	36	50	46	56	55	55	56	56	50	47	56	56	56	56	56	56	56	37	56	55	56	5	51
40	40	0.5	1	big2	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	51
40	40	0.5	1	s2or	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56
80	40	0.5	1	raw	100	91	100	100	100	49	31	95	41	98	75	81	100	98	60	57	100	87	99	99	100	100	100	39	100	56	100	2	98
80	40	0.5	1	sig1	91	91	91	91	91	48	31	88	41	90	70	75	91	90	59	56	91	81	91	91	91	91	91	39	91	55	91	2	89
80	40	0.5	1	bsln	91	91	91	91	91	48	31	88	41	90	70	75	91	90	59	56	91	81	91	91	91	91	91	39	91	55	91	2	89
80	40	0.5	1	sig2	91	91	91	91	91	48	31	88	41	90	70	75	91	90	59	56	91	81	91	91	91	91	91	39	91	55	91	2	89
80	40	0.5	1	big2	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	89
80	40	0.5	1	s2or	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91
160	40	0.5	1	raw	100	100	100	100	100	50	15	100	15	100	65	78	100	86	58	57	100	72	97	100	100	100	100	19	100	29	100	2	98
160	40	0.5	1	sig1	100	100	100	100	100	50	15	100	15	100	65	78	100	86	58	57	100	72	97	100	100	100	100	19	100	29	100	2	98
160	40	0.5	1	bsln	100	100	100	100	100	50	15	100	15	100	65	78	100	86	58	57	100	72	97	100	100	100	100	19	100	29	100	2	98
160	40	0.5	1	sig2	100	100	100	100	100	50	15	100	15	100	65	78	100	86	58	57	100	72	97	100	100	100	100	19	100	29	100	2	98
160	40	0.5	1	big2	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	98
160	40	0.5	1	s2or	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
320	40	0.5	1	raw	100	100	100	100	100	43	8	100	8	100	52	69	100	74	49	44	100	60	98	100	100	100	100	14	100	16	100	1	99
320	40	0.5	1	sig1	100	100	100	100	100	43	8	100	8	100	52	69	100	74	49	44	100	60	98	100	100	100	100	14	100	16	100	1	99
320	40	0.5	1	bsln	100	100	100	100	100	43	8	100	8	100	52	69	100	74	49	44	100	60	98	100	100	100	100	14	100	16	100	1	99
320	40	0.5	1	sig2	100	100	100	100	100	43	8	100	8	100	52	69	100	74	49	44	100	60	98	100	100	100	100	14	100	16	100	1	99
320	40	0.5	1	big2	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	99
320	40	0.5	1	s2or	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
20	80	0.5	1	raw	100	34	100	100	93	31	60	38	99	75	100	85	95	100	70	65	82	100	99	93	93	93	93	59	93	93	93	8	85
20	80	0.5	1	sig1	34	34	34	34	34	25	34	29	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	7	27
20	80	0.5	1	bsln	34	34	34	34	34	25	34	29	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	7	27
20	80	0.5	1	sig2	34	34	34	34	34	25	34	29	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	7	27
20	80	0.5	1	big2	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	27
20	80	0.5	1	s2or	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34
40	80	0.5	1	raw	100	56	100	100	99	26	36	33	77	69	90	79	98	100	53	50	85	100	98	99	99	99	99	38	99	99	99	3	96
40	80	0.5	1	sig1	56	56	56	56	56	25	32	30	54	53	56	54	56	56	45	43	54	56	56	56	56	56	56	34	56	56	56	3	53
40	80	0.5	1	bsln	56	56	56	56	56	25	32	30	54	53	56	54	56	56	45	43	54	56	56	56	56	56	56	34	56	56	56	3	53
40	80	0.5	1	sig2	56	56	56	56	56	25	32	30	54	53	56	54	56	56	45	43	54	56	56	56	56	56	56	34	56	56	56	3	53
40	80	0.5	1	big2	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	53
40	80	0.5	1	s2or	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56
80	80	0.5	1	raw	100	91	100	100	100	26	25	46	40	76	74	75	99	98	43	41	98	96	98	100	100	100	100	29	100	75	100	1	99
80	80	0.5	1	sig1	91	91	91	91	91	26	25	46	40	75	73	74	91	91	43	41	91	89	91	91	91	91	91	29	91	74	91	1	90
80	80	0.5	1	bsln	91	91	91	91	91	26	25	46	40	75	73	74	91	91	43	41	91	89	91	91	91	91	91	29	91	74	91	1	90
80	80	0.5	1	sig2	91	91	91	91	91	26	25	46	40	75	73	74	91	91	43	41	91	89	91	91	91	91	91	29	91	74	91	1	90
80	80	0.5	1	big2	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	90
80	80	0.5	1	s2or	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91
160	80	0.5	1	raw	100	100	100	100	100	19	6	69	10	86	49	60	100	88	31	30	100	66	93	100	100	100	100	9	100	29	100	0	100
160	80	0.5	1	sig1	100	100	100	100	100	19	6	69	10	86	49	60	100	88	31	30	100	66	93	100	100	100	100	9	100	29	100	0	100
160	80	0.5	1	bsln	100	100	100	100	100	19	6	69	10	86	49	60	100	88	31	30	100	66	93	100	100	100	100	9	100	29	100	0	100
160	80	0.5	1	sig2	100	100	100	100	100	19	6	69	10	86	49	60	100	88	31	30	100	66	93	100	100	100	100	9	100	29	100	0	100
160	80	0.5	1	big2	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
160	80	0.5	1	s2or	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
320	80	0.5	1	raw	100	100	100	100	100	17	1	92	1	98	25	42	100	67	21	19	100	31	82	100	100	100	100	4	100	9	100	0	100
320	80	0.5	1	sig1	100	100	100	100	100	17	1	92	1	98	25	42	100	67	21	19	100	31	82	100	100	100	100	4	100	9	100	0	100
320	80	0.5	1	bsln	100	100	100	100	100	17	1	92	1	98	25	42	100	67	21	19	100	31	82	100	100	100	100	4	100	9	100	0	100
320	80	0.5	1	sig2	100	100	100	100	100	17	1	92	1	98	25	42	100	67	21	19	100	31	82	100	100	100	100	4	100	9	100	0	100
320	80	0.5	1	big2	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
320	80	0.5	1	s2or	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
20	160	0.5	1	raw	100	34	100	100	93	19	68	20	100	71	100	82	87	100	71	69	77	100	100	93	93	93	93	65	93	93	93	7	86
20	160	0.5	1	sig1	34	34	34	34	34	16	34	17	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	7	27
20	160	0.5	1	bsln	34	34	34	34	34	16	34	17	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	7	27
20	160	0.5	1	sig2	34	34	34	34	34	16	34	17	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	7	27
20	160	0.5	1	big2	34	34	34	34	34	33	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	27
20	160	0.5	1	s2or	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34
40	160	0.5	1	raw	100	56	100	100	99	12	41	19	95	60	99	78	90	100	54	52	70	100	96	99	99	99	99	39	99	99	99	5	94
40	160	0.5	1	sig1	56	56	56	56	56	12	39	19	56	51	56	56	56	56	50	48	54	56	56	56	56	56	56	38	56	56	56	5	51
40	160	0.5	1	bsln	56	56	56	56	56	12	39	19	56	51	56	56	56	56	50	48	54	56	56	56	56	56	56	38	56	56	56	5	51
40	160	0.5	1	sig2	56	56	56	56	56	12	39	19	56	51	56	56	56	56	50	48	54	56	56	56	56	56	56	38	56	56	56	5	51
40	160	0.5	1	big2	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	51
40	160	0.5	1	s2or	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56
80	160	0.5	1	raw	100	91	100	100	100	14	25	19	64	59	87	68	96	100	41	38	77	99	96	100	100	100	100	25	100	98	100	2	98
80	160	0.5	1	sig1	91	91	91	91	91	14	25	19	64	59	83	68	89	91	41	38	76	91	89	91	91	91	91	25	91	91	91	2	89
80	160	0.5	1	bsln	91	91	91	91	91	14	25	19	64	59	83	68	89	91	41	38	76	91	89	91	91	91	91	25	91	91	91	2	89
80	160	0.5	1	sig2	91	91	91	91	91	14	25	19	64	59	83	68	89	91	41	38	76	91	89	91	91	91	91	25	91	91	91	2	89
80	160	0.5	1	big2	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	89
80	160	0.5	1	s2or	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91
160	160	0.5	1	raw	100	100	100	100	100	8	7	28	18	55	49	53	99	96	27	20	85	84	85	100	100	100	100	8	100	55	100	0	100
160	160	0.5	1	sig1	100	100	100	100	100	8	7	28	18	55	49	53	99	96	27	20	85	84	85	100	100	100	100	8	100	55	100	0	100
160	160	0.5	1	bsln	100	100	100	100	100	8	7	28	18	55	49	53	99	96	27	20	85	84	85	100	100	100	100	8	100	55	100	0	100
160	160	0.5	1	sig2	100	100	100	100	100	8	7	28	18	55	49	53	99	96	27	20	85	84	85	100	100	100	100	8	100	55	100	0	100
160	160	0.5	1	big2	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
160	160	0.5	1	s2or	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
320	160	0.5	1	raw	100	100	100	100	100	4	2	29	2	56	14	25	100	62	10	8	100	30	72	100	100	100	100	2	100	8	100	0	100
320	160	0.5	1	sig1	100	100	100	100	100	4	2	29	2	56	14	25	100	62	10	8	100	30	72	100	100	100	100	2	100	8	100	0	100
320	160	0.5	1	bsln	100	100	100	100	100	4	2	29	2	56	14	25	100	62	10	8	100	30	72	100	100	100	100	2	100	8	100	0	100
320	160	0.5	1	sig2	100	100	100	100	100	4	2	29	2	56	14	25	100	62	10	8	100	30	72	100	100	100	100	2	100	8	100	0	100
320	160	0.5	1	big2	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
320	160	0.5	1	s2or	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
20	320	0.5	1	raw	100	34	100	100	93	8	63	8	100	66	100	76	82	100	67	64	67	100	98	93	93	93	93	59	93	93	93	7	86
20	320	0.5	1	sig1	34	34	34	34	34	8	34	8	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	7	27
20	320	0.5	1	bsln	34	34	34	34	34	8	34	8	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	7	27
20	320	0.5	1	sig2	34	34	34	34	34	8	34	8	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	7	27
20	320	0.5	1	big2	34	34	34	34	34	32	34	32	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	27
20	320	0.5	1	s2or	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34
40	320	0.5	1	raw	100	56	100	100	99	4	43	4	100	51	100	66	74	100	50	46	53	100	99	99	99	99	99	38	98	99	99	2	97
40	320	0.5	1	sig1	56	56	56	56	56	4	40	4	56	46	56	55	56	56	46	42	48	56	56	56	56	56	56	36	55	56	56	2	54
40	320	0.5	1	bsln	56	56	56	56	56	4	40	4	56	46	56	55	56	56	46	42	48	56	56	56	56	56	56	36	55	56	56	2	54
40	320	0.5	1	sig2	56	56	56	56	56	4	40	4	56	46	56	55	56	56	46	42	48	56	56	56	56	56	56	36	55	56	56	2	54
40	320	0.5	1	big2	56	56	56	56	56	55	56	55	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	55	56	56	56	54
40	320	0.5	1	s2or	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56
80	320	0.5	1	raw	100	91	100	100	100	4	20	5	87	35	95	53	71	100	27	26	45	100	91	100	100	100	100	19	100	100	100	0	100
80	320	0.5	1	sig1	91	91	91	91	91	4	20	5	86	35	91	53	71	91	27	26	45	91	88	91	91	91	91	19	91	91	91	0	91
80	320	0.5	1	bsln	91	91	91	91	91	4	20	5	86	35	91	53	71	91	27	26	45	91	88	91	91	91	91	19	91	91	91	0	91
80	320	0.5	1	sig2	91	91	91	91	91	4	20	5	86	35	91	53	71	91	27	26	45	91	88	91	91	91	91	19	91	91	91	0	91
80	320	0.5	1	big2	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91
80	320	0.5	1	s2or	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91
160	320	0.5	1	raw	100	100	100	100	100	2	3	3	23	15	51	26	68	99	8	7	36	99	68	100	100	100	100	4	100	81	100	0	100
160	320	0.5	1	sig1	100	100	100	100	100	2	3	3	23	15	51	26	68	99	8	7	36	99	68	100	100	100	100	4	100	81	100	0	100
